neuralforge,optunanat,raytune,kubeflow
0.7927954835211036,1.182709639966848,12.177368276864675,485.09918625494316
0.7936205858108557,1.0502646585659041,13.064636688135431,436.6331260751416
0.7891520657927403,1.2115884786700855,12.864595473813441,508.17793432995717
0.8328318253399335,1.2110507177443832,10.92335679531036,399.26688162561413
0.8123171097605602,1.3311080827204047,12.483313727806769,444.68383531146077
0.8265888110200436,1.0546454701991321,11.775445365710882,474.51812662967626
0.8436702192689723,1.1759370327344865,13.15319971737582,462.41067246642075
0.8391163404351821,1.0886777785751827,13.536501375170772,374.273980413743
0.6690027288890574,1.1393109271800497,10.56837990730801,493.80061215282035
0.8332132949806448,1.0780925258704304,14.094722846696001,399.88985878788253
0.7956878076831858,1.1706100222043467,12.628839714921844,490.93181557718833
0.8319206895396222,1.234988510186921,13.699896195612597,473.9246018825059
0.76865072673902,1.1282628906183423,11.460063451727972,474.9663200238391
0.7874942214501308,1.4335754222480548,10.761414915627013,395.0562700048921
0.8384236757734849,1.3421849981343466,13.411385381678521,491.79086729838366
0.8713172488721082,1.1905972523983697,9.554082133722046,423.39617258406435
0.8476447878658289,1.0556321593921711,12.467062641574524,462.6618679671031
0.7842203917593165,1.2723631986368096,13.561559483053133,566.0704258450365
0.8309983883886568,1.1390596541356937,11.27640481533194,408.42094493789966
0.8476136779907911,1.1433167165186298,12.259478452598804,487.46513096448376
0.7638268504674297,1.170634203638228,8.717427468792168,395.8760690480643
0.7716131793904075,1.241576098851667,14.786986544886595,449.07665934181443
0.8130682139599902,1.2167969368547231,14.569482226907208,494.66775993691033
0.8136846657703771,1.0989055696554688,14.20677062868919,469.0523563977876
0.861347077485711,1.1970093407318787,16.306201848967692,432.05618298390885
0.8796530207131522,1.2115118972607233,11.367461981508995,393.57760636038023
0.7924484724230583,1.3423321026167183,14.032748993229458,484.44419321330014
0.6812063713454402,1.2710964204570039,13.511704821839684,422.50368577973364
0.7686307816909802,1.1997689548186419,15.849752526297465,397.24496502888377
0.7786097482631859,1.3361784750350583,11.507698401144498,431.787426206953
0.8048888173644339,1.0758710623364305,12.839890860300025,389.51912015131825
0.8442599155179072,1.2003180822757988,16.966862933695502,464.04202567655176
0.8682844745216375,1.0696736028282636,12.155721312956269,466.15728270070514
0.8872860459185525,1.0319084061979036,14.381239359617645,479.56770069079585
0.8766773097869065,1.271238551807872,12.504142370207896,423.91751747909206
0.7375910141078641,1.219542276490297,12.016606462009378,551.013366903982
0.7694487586007577,1.2320391845205112,9.26199716064854,430.2268710836911
0.813057394004555,1.2823960012519504,15.296203373656201,447.79259118353656
0.7441377560469558,1.245785039949154,13.433974196827586,474.58291714191347
0.7649856150412634,1.3133384397586887,12.57579182180903,484.9912310857993
0.8637036620047225,1.2609272320565852,12.973032055963541,557.6397617550263
0.8121851520486075,1.1704035767227918,12.62393407516606,524.1384334218567
0.8059356243443401,1.2519377655139212,14.791462880664326,424.3570694886585
0.7136715115373178,1.229942315221644,12.859469589047938,419.5994910719593
0.8435543190521209,1.260756737698457,10.410015156801167,475.91092220106015
0.7901947520548713,1.0516974729792719,13.305900466131938,447.73926866603045
0.7627358550405067,1.2522945586896748,13.376186544384758,421.1231408027851
0.820017609526734,1.3015064936192444,10.974666728628597,469.0445013700796
0.8001377875240654,1.4266010310650885,8.675394058443626,484.7641965703231
0.7846877490109393,1.1899802451170167,16.203177952766538,449.5713424369603
0.9120471851887785,1.1557852034586453,13.10102408269622,425.45762491625544
0.7654655993691059,1.206248312645153,11.834856949301795,460.1245791993214
0.6947486066137918,1.40024676886096,12.066006182437443,537.1452753116996
0.7496443936946762,1.2292535704724268,18.72988420295377,406.5135408446855
0.7252350113445868,1.1453490464663358,13.344976854645212,484.6670020030648
0.8645183344010714,1.1742987601606685,9.195498480999397,428.2485097762457
0.862011134740088,1.246566265317129,8.486122429249994,448.2474244155922
0.8699084045661065,1.4126548136950434,13.523373277569556,465.4651156399751
0.7379897166007136,1.1156757126032495,12.493831715012332,475.15988704067644
0.8290092095559883,1.1521791444865863,10.096115543152969,411.1109079450043
0.7421512802870119,1.2643409182763992,7.77543778790868,433.3360987195253
0.8224939166050607,1.352201272466494,12.542599350101945,500.0641969757055
0.7800497964109454,1.1255596013467908,11.051213923125069,526.3667890950916
0.8497110571948874,1.2487397926462616,19.060537727123545,448.38293137369254
0.8310174825514401,1.230759155255851,11.95622861975168,565.8085673885759
0.8753302401518557,1.0600520365379444,11.60030735542957,471.41682691841436
0.8391591607521024,1.065155293018662,7.888876825956395,354.6816515619109
0.7964444268329391,1.1896796820960323,13.09043875222903,411.51626110604707
0.738788116204697,0.997695494242065,13.058374717494875,468.5026979243888
0.8496496835177856,1.2790795687979233,12.018568838126116,517.4630481376743
0.7931816544236726,1.1339163613681926,11.358843113392865,420.7594177647303
0.691713164024983,1.2156326052985766,12.899771183524333,431.8867094558951
0.7643079264956794,1.2371803824355276,15.833741175095382,451.91275762524907
0.7746183196395148,1.140855279757707,12.260487123709677,386.76172144792787
0.7937369655900961,1.206118226433678,16.08935737553238,497.1736882056687
0.8517014617824941,1.1287051458900759,13.739843086472487,393.03087627250414
0.8155980348345435,1.2418737260418857,10.867181167875527,549.9689902580744
0.8283686831375332,1.009727169710549,13.505719773191618,429.6294090554996
0.8000688107908152,1.2465764790914182,13.181065334623085,348.04243284826924
0.7420840128193208,1.277262415857459,15.002408498458582,545.1576443331251
0.8901584119326553,0.994446339536952,13.938964241872903,354.1854899442448
0.8806800364270998,1.225334940282205,10.117662424045921,550.4950473545571
0.8321985435145436,1.0108851111048527,12.986936234921242,413.443004616731
0.805564773998512,1.1534805385444635,15.14698777253731,378.8356805908213
0.8158702584130708,1.3814188340599978,10.746079402059458,460.53243380291093
0.8101000820475039,1.1310297811121413,13.695787245530505,454.8525140904948
0.7528116247608438,1.376201610489885,13.983229993179606,441.6446527488734
0.7681662616278269,1.1215637377789474,14.861881945121105,442.67608827297255
0.8229719101932378,1.1815543299107065,13.632818939634717,444.2010434937058
0.8381926936238535,1.181678909017847,14.059174594237044,483.6192054674819
0.794169509966941,1.1140222759573413,10.51976001891239,412.9631589929615
0.7507756178357595,1.286579642125405,12.306795374979195,528.5050488786266
0.913966491385257,1.2024222471072237,9.303965595313255,430.9273234229859
0.7962325791541779,1.05115576548472,11.899013445393898,464.3473154570942
0.7770286076901313,1.1231574077087143,10.882486480874382,539.3341865179706
0.7920176959851155,1.1170069885316436,11.65420321860975,497.7171854022685
0.7657655977978721,1.2481847309331828,13.855769897799401,487.45589161004875
0.8699847335598325,1.1449518020363592,14.665465724363994,410.35732000943153
0.7801730061500388,1.3196087173060365,14.044750806222353,450.1048775299204
0.7404293086985061,1.2561659827093323,11.139254601033539,403.80575858950436
0.7675932872785701,1.2246494039900444,8.157935789136978,468.03815766059944
0.8086954809854972,1.1415473597562993,14.473854586900712,480.5720211846379
0.7696857927267424,1.1329983378229076,13.790302950923857,374.1963220291963
0.7833688785122945,1.1368953472525325,12.539754969307925,460.55632611953826
0.8018393957482141,1.3134848076219414,12.856126069264015,434.2503874391391
0.739457254622121,1.272184979685773,13.456293091703378,522.5404772448377
0.7626272583274096,1.2026418040085687,12.282614604812125,445.6194570375217
0.8005195105663557,1.0285460509718536,14.049971068051304,482.6602935665984
0.8565236700429408,1.424957436649435,11.762065612728463,448.19284117843443
0.800489178256167,1.3942185450708455,8.937560554530137,474.2883985103699
0.7264584316275782,0.9418429217876813,8.358334417024125,380.9115722145814
0.8534512719710351,1.113163958703423,11.945084681437162,391.8243619910053
0.8305475239112373,1.0898038475499185,15.03530435201033,400.3447292866359
0.7617586281010688,1.2122741045402432,12.449422441655727,521.2345044376442
0.8060203644046586,1.0792165711639126,11.279329451807369,421.36080283160834
0.836252111056562,1.238379300881221,12.161217953975726,493.4803610001693
0.7735751791410865,1.18637662516879,12.761520808666575,526.4090641382389
0.7950733409838204,1.1649201091185264,10.308325924575417,484.302609165823
0.770617731287648,1.23436850178679,8.596780219220577,502.1593479407506
0.7334031116005698,1.1222657636424582,14.51716226970528,383.2764632012807
0.7960272482313383,1.207425608108049,10.402886373334313,517.1466500774986
0.8749389151162209,1.0028382496405048,9.50201940520299,490.41161012465034
0.7348487932316343,1.1611362646432979,12.659104176667666,484.592504115668
0.7888373702794346,1.2095220919802039,10.84653416529904,514.6180799216946
0.7752343071549108,1.2339732887576003,11.376723826833532,455.3161745367217
0.7915918447800018,1.1837535828434895,10.372438283579008,489.82063971190183
0.8707021208369131,1.2243148097779433,13.86467054749543,491.90339403592895
0.846399289049534,1.2303356751359116,12.8245145599648,493.2003636010395
0.8034416162801392,1.1026081606235045,12.447696708911863,355.57923042302787
0.7997049880622453,1.24133723362975,14.871961552627905,457.56386386985463
0.8464069910590776,1.1999462485808592,10.35304730790638,379.4310141140353
0.7515132810931361,1.0633852281353195,13.667415621038517,439.61926571508513
0.8285157445007658,1.2073431429831483,14.488099089444269,503.0096395444418
0.7677330996111424,1.17256840390549,11.334342826450765,368.93439621295295
0.8337608572700437,1.3188794788193607,12.387143217451605,425.3403890775499
0.8545452514444778,0.9655037710984509,12.75495039187075,457.16419870501466
0.7714571472737264,1.3391574530759374,14.341470838108988,436.9421376151022
0.7956652004974083,1.1611976036451293,11.375760182691398,384.59000365680674
0.8689974226848194,1.3028000150290702,13.996332662278908,395.2832040111962
0.9040422582316667,1.3980165265557265,12.776114338002571,404.7889673930012
0.7566784958227917,1.2418548631088488,10.573971719444856,448.2894557871639
0.8544322354893382,1.0493176256316865,16.411457391191448,528.3354204498123
0.738145707518127,1.0586358705752958,11.83315629288107,398.44283998498173
0.7868139586544739,0.9418814034591578,11.942595889596042,540.1428235789409
0.7441702649631186,1.172693116317061,9.420781598118241,481.91187626209853
0.7887340405376423,1.3940733059659234,12.813678886878801,431.39100158806656
0.8275136247877892,1.1493772040811905,9.721383644361497,465.09738848943033
0.7912565600895749,1.216631505033886,13.15091466512013,424.4840164202772
0.8210788186246227,1.3737696573143212,10.184400940549668,536.8712753617058
0.7878598374505194,1.1233373354150649,17.254441142303584,457.7510816562624
0.8685201502295592,1.2817594240917867,9.03881034992055,456.04097993262593
0.7737340120164669,1.0658207405004096,8.856577267360453,455.11451218619425
0.8295126505399536,1.2390668185236196,11.788342889677692,410.0741510195917
0.7506569409191464,1.1444839405540548,10.333889593758535,439.83626743500656
0.7988556458015632,1.110401183505604,11.935899731139973,411.98399807557996
0.7997763797373975,1.250708770795473,12.756250467897521,473.6075437245513
0.7173992711196064,1.1621303501421496,12.953478753461582,482.05812297956663
0.7200998318629946,1.2159178253818006,14.812841297063263,441.0694652093909
0.7952620944261632,1.2450456882026013,12.894236367914909,483.7318675129273
0.8036206932042455,1.2152496070352719,10.835111125717933,441.4781069318949
0.8626561018634327,1.1795830244340695,12.062871441037409,425.4248314040245
0.8393592941220358,1.1145320922337218,14.2210043901041,403.15133028697676
0.7471109437428356,1.2205939462094109,12.66035893920362,464.87786515069536
0.85312685604447,1.1587504034799685,13.285987185787898,404.5091367325404
0.862958451484944,1.2632458666420014,13.473037530706476,459.39392456548927
0.7607200277930468,1.167262843833261,13.403558923650031,449.0407940231928
0.8061872331235796,1.0640180493198292,12.762187959752493,415.4036304929549
0.7458331723123863,1.1845314610480453,8.686991494774762,484.9284995203048
0.8426006448845623,1.1946563900753286,10.412435650896192,402.73155897930496
0.7924438473265881,0.9576266268830447,12.760953566148714,483.2216011990038
0.7844052575742069,1.15055976305904,12.763934517137322,467.5322033519947
0.854707587593295,1.2018396679213148,11.02048469693231,426.9367477013825
0.8090972870930043,1.355620037499693,11.759453390424609,397.3736670299335
0.756494668993365,0.9903665393776846,13.059587995362083,381.9337855358901
0.7383245236193712,1.0023985385845295,10.164023240833949,478.4207238468909
0.7344322941687378,1.025035766326397,12.756526267939735,432.9414355531993
0.821609500676014,1.2740559804907838,12.383002138933772,385.11195868090863
0.7938100019386468,1.2500259480149978,11.2340220858776,378.12693761435526
0.8551306030437743,1.15847523568155,11.581539975170443,450.79811208656
0.8515236178754626,1.2263619751956623,11.733548027285897,484.1066672632872
0.9073512246403781,1.3387786258105512,13.745742841355973,393.88597600714684
0.9876029371532666,1.080134288132808,11.65639419296176,415.00554028857147
0.8813445930761531,1.2420240075475804,9.54575007429283,463.37935886306127
0.827345283392447,1.1681516976441286,9.959620421370932,413.74832910192424
0.77815754904378,1.202273152894004,11.360180100606518,486.76102021222255
0.7525026250973578,1.026861313149086,10.92121311226152,517.4445323190726
